@id,@type,@lat,@lon,name,operator,substation,frequency,voltage
353391291,node,48.4936150,14.5025637,,,minor_distribution,,20000
743379432,node,46.6651415,15.2020124,St.Lorenzen Radlitz,E-Steiermark,minor_distribution,50,20000;400
743379820,node,46.6617602,15.1629889,Sankt Lorenzen (Ort),,minor_distribution,50,20000;400
1242444757,node,47.4636924,11.9735487,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000;400
1380927825,node,46.7552114,12.9974464,,KELAG,transmission,50,20000
1499064700,node,46.6646742,15.1558697,St.Bartlmä Petzhütte,E-Steiermark,minor_distribution,50,20000;400
1678050777,node,46.6994526,15.2728071,Hörmsdorf Kolonie,E-Steiermark,minor_distribution,50,20000;400
1678060571,node,46.6621055,15.2416837,Stammeregg,E-Steiermark,minor_distribution,50,20000;400
1800899656,node,46.6496297,13.7889263,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
1902537488,node,46.6808225,15.2671850,Feisternitz,E-Steiermark,minor_distribution,50,20000;400
1902537495,node,46.6662180,15.2623543,Oberlatein Vouch,E-Steiermark,minor_distribution,50,20000;400
1937323227,node,47.9927166,12.9603351,,,minor_distribution,50,30000
2122656685,node,47.5235786,12.4171204,,,minor_distribution,,10000;400
2122656687,node,47.5227612,12.4252149,,,minor_distribution,,10000;400
2122656689,node,47.5231734,12.4099342,,,minor_distribution,,10000;400
2171602530,node,46.8637163,15.1942037,Greim Lenzbauer,E-Steiermark,minor_distribution,50,20000;400
2271681986,node,47.2722101,11.6063131,,HAIM,minor_distribution,,10000;400
2302323865,node,47.2679500,11.6155322,,HAIM,minor_distribution,,10000;400
2319499055,node,46.6634957,15.2726938,Kornriegel,E-Steiermark,minor_distribution,50,20000;400
2412313866,node,47.4658072,13.2075416,,,minor_distribution,50,30000
2461943976,node,46.8063495,15.1938644,Warnblick Schwemmhoisl,Energie Netze Steiermark,minor_distribution,50,20000;400
2461944002,node,46.8036636,15.1995593,Warnblick Halmbauer,Energie Netze Steiermark,minor_distribution,50,20000;400
2539487693,node,47.6559690,13.1318984,,,minor_distribution,50,30000
2610780203,node,46.6598946,15.1714745,St. Lorenzen Roda,,minor_distribution,50,20000;400
2656455467,node,46.6809479,15.2278319,Aibl Knass,E-Steiermark,minor_distribution,50,20000;400
2663421779,node,46.6748428,15.2589180,Feeisternitz Lichtenegg,E-Steiermark,minor_distribution,50,20000;400
2806566368,node,48.0208784,16.3054684,,Wienstrom,distribution,50,medium
2893891120,node,46.6539454,15.2273786,Bachholz/Maritsch,E-Steiermark,minor_distribution,50,20000;400
3231967441,node,46.8051669,15.1755333,Warnblick Herk,Energie Netze Steiermark,minor_distribution,50,20000;400
3253252151,node,48.0910996,16.2101454,,Wiener Netze,minor_distribution,,20000;400
3266910407,node,48.0796478,16.2141622,Trafostation Wiener Netze,Wiener Netze,,,20000;400
3298430756,node,47.1947773,15.1349365,Kleinalpe Koch,E-Steiermark,minor_distribution,50,20000;400
3304207657,node,46.7590491,15.1494394,Garanas Amtmann,E-Steiermark,minor_distribution,50,20000;400
3304207658,node,46.7735387,15.1325114,Garanas Kochgregor,E-Steiermark,minor_distribution,50,20000;400
3304207659,node,46.7647684,15.1339736,Garanas Maxlippi,E-Steiermark,minor_distribution,50,20000;400
3304207660,node,46.7682403,15.1328005,Garanas Mentl,E-Steiermark,minor_distribution,50,20000;400
3304213661,node,46.7593797,15.1618144,Garanas Pauritsch,E-Steiermark,minor_distribution,50,20000;400
3304213662,node,46.7662261,15.1402268,Garanas Schreitmattl,E-Steiermark,minor_distribution,50,20000;400
3304213663,node,46.7625440,15.1472363,Garanas Veitlhoma,E-Steiermark,minor_distribution,50,20000;400
3304213664,node,46.7582025,15.1349804,Garanas Veitlmichl,E-Steiermark,minor_distribution,50,20000;400
3304213665,node,46.7587717,15.1911930,Mainsdorf Weiherbach,E-Steiermark,minor_distribution,50,20000;400
3304213667,node,46.7574541,15.1779864,Schwanberg Mörth,E-Steiermark,minor_distribution,50,20000;400
3308405072,node,47.1913458,15.1672270,Kleinalpe Sattelwirt,E-Steiermark,minor_distribution,50,20000;400
3319839842,node,46.8636495,15.1795407,Feldbaum Mathi,E-Steiermark,minor_distribution,50,20000;400
3319841617,node,46.8674501,15.1858074,Sallegg Erntoni,E-Steiermark,minor_distribution,50,20000;400
3319841618,node,46.8718311,15.1702215,Sallegg Grandlwirt,E-Steiermark,minor_distribution,50,20000;400
3319841619,node,46.8703882,15.1535321,Sallegg Klugbauer,E-Steiermark,minor_distribution,50,20000;400
3319841620,node,46.8710324,15.1755741,Sallegg/Jagerhansl,E-Steiermark,minor_distribution,50,20000;400
3324139575,node,46.6591507,15.2018486,Bachholz Ort,E-Steiermark,minor_distribution,50,20000;400
3324142298,node,46.6550400,15.1938258,St.Loenzen Polsny,E-Steiermark,minor_distribution,50,20000;400
3324142299,node,46.6652846,15.2120610,St.Lorenzen Auenberg,E-Steiermark,minor_distribution,50,20000;400
3324142300,node,46.6586008,15.1925823,St.Lorenzen Prassnegg,E-Steiermark,minor_distribution,50,20000;400
3352846964,node,47.0512497,15.1285554,Rosental Siedlung,E-Steiermark,minor_distribution,50,20000;400
3381604629,node,47.2771479,11.6040890,,,minor_distribution,,10000;400
3437766661,node,46.9209674,15.5336968,Inzenhof,E-Steiermark,minor_distribution,50,20000;400
3505771385,node,47.2748718,11.6125515,,HAIM,minor_distribution,,10000;400
3505771386,node,47.5215362,12.4252746,,,minor_distribution,,10000;400
3505771387,node,47.5246488,12.4236299,,,minor_distribution,,10000;400
3517431068,node,46.8791124,15.2210937,Mitteregg/Gamseggberg,E-Steiermark,minor_distribution,50,20000;400
3517431069,node,46.8759995,15.2199086,Mitteregg/Schifferl,E-Steiermark,minor_distribution,50,20000;400
3577110799,node,46.6741332,15.2786889,Oberlatein Kleinradl,E-Steiermark,minor_distribution,50,20000;400
3577110800,node,46.6754237,15.2739945,Oberlatein Malliseppl,E-Steiermark,minor_distribution,50,20000;400
3609059597,node,46.6932756,15.5227331,Steinbachberg,E-Steiermark,minor_distribution,50,20000;400
3611343632,node,46.9474485,15.2332217,Gundersdorf,E-Steiermark,minor_distribution,50,20000;400
3611343633,node,46.9406765,15.2388373,Hochneuberg,E-Steiermark,minor_distribution,,20000;400
3611343634,node,46.9336045,15.2324307,Lestein,E-Steiermark,minor_distribution,50,20000;400
3611343635,node,46.9359482,15.2388695,SST Grubberg,E-Steiermark,minor_distribution,50,20000;400
3613218855,node,46.9405350,15.2301861,Grubberg Ort,E-Steiermark,minor_distribution,50,20000;400
3613218856,node,46.9375438,15.2256685,Oberlestein,E-Steiermark,minor_distribution,50,20000;400
3698777033,node,46.6549388,15.0912415,Laaken Strutz,E-Steiermark,minor_distribution,50,20000;400;230
3798391958,node,46.9546789,15.3750213,,,minor_distribution,50,20000
3798391961,node,46.9644082,15.3530528,,,minor_distribution,50,20000
3843206042,node,46.6729428,15.2209703,SST Stammeregg Schönegger,E-Steiermark,minor_distribution,50,20000;400
3848867880,node,46.8104269,15.2116046,Burgegg Burgeggerstraße,E-Steiermark,minor_distribution,50,20000;400
3848867881,node,46.8112719,15.2058076,Deutschlandsberg Bad,E-Steiermark,minor_distribution,50,20000;400
3848918283,node,46.6775312,15.2188964,Aibl Maritschsiedlung,E-Steiermark,minor_distribution,50,20000;400
3978164803,node,46.6930487,15.2622768,Hörmsdorf Ort,E-Steiermark,minor_distribution,50,20000;400
4001276511,node,46.8132872,15.2147265,Deutschlandsberg Brücke,E-Steiermark,minor_distribution,50,20000;400
4015251237,node,46.6649795,15.4059276,Remschnigg Hasenkogel,E-Steiermark,minor_distribution,50,20000;400
4016464501,node,47.0649045,15.4116117,Reininghaus Alte Poststrasse 182,E-Steiermark,minor_distribution,50,20000;400
4016464502,node,47.0635917,15.4078131,Reininghaus Mälzerei,E-Steiermark,minor_distribution,50,20000;400
4018721508,node,47.1683470,13.2526666,,,transmission,50,30000
4068531761,node,46.8231570,15.1512419,Kruckenberg Feriensiedlung,Energie Netze Steiermark,minor_distribution,50,20000;400
4068531762,node,46.8245516,15.1367361,Kruckenberg Strassenresch,E-Steiermark,minor_distribution,50,20000;400
4068531764,node,46.8133600,15.1588340,Kruckenberg Ully,E-Steiermark,minor_distribution,50,20000;400
4068531765,node,46.8017802,15.2077067,Leibenfeld Edenpater,Energie Netze Steiermark,minor_distribution,50,20000;400
4068531766,node,46.8063105,15.2133466,Leibenfeld,Energie Netze Steiermark,minor_distribution,50,20000;400
4068532186,node,46.8094629,15.1823104,Trahütten Hazi,E-Steiermark,minor_distribution,50,20000;400
4068532187,node,46.8121855,15.1652097,Trahütten Mody,Energie Netze Steiermark,minor_distribution,50,20000;400
4068532188,node,46.8286112,15.1247737,Trahütten Parfusswirt,E-Steiermark,minor_distribution,50,20000;400
4068532189,node,46.8249044,15.1554169,Trahütten Schiermeister,E-Steiermark,minor_distribution,50,20000;400
4068532190,node,46.8031079,15.1942834,Warnblick Fobisch,E-Steiermark,minor_distribution,50,20000;400
4079971771,node,46.7687556,15.1696579,Gressenberg Aldrian,E-Steiermark,minor_distribution,50,20000;400
4079971772,node,46.7600298,15.1787769,Gressenberg Amtmann,E-Steiermark,minor_distribution,50,20000;400
4079971773,node,46.8083315,15.0747529,Gressenberg Fuchs,E-Steiermark,minor_distribution,50,20000;400
4079971774,node,46.7700462,15.1664366,Gressenberg Fürpass,E-Steiermark,minor_distribution,50,20000;400
4079971775,node,46.8232757,15.0602111,Gressenberg Glashütten,E-Steiermark,minor_distribution,50,20000;400
4079971776,node,46.8111092,15.0886649,Gressenberg Grössbauer,E-Steiermark,minor_distribution,50,20000;400
4079971777,node,46.7895561,15.1281108,Gressenberg Koglgasperl,E-Steiermark,minor_distribution,50,20000;400
4079971778,node,46.8158433,15.0576601,Gressenberg Mojer,E-Steiermark,minor_distribution,50,20000;400
4079971779,node,46.8202445,15.0885931,Gressenberg Oberländer,E-Steiermark,minor_distribution,50,20000;400
4079971780,node,46.8210609,15.0725017,Gressenberg Schmuck,E-Steiermark,minor_distribution,50,20000;400
4079971781,node,46.7881319,15.1416077,Gressenberg Schule,E-Steiermark,minor_distribution,50,20000;400
4079971782,node,46.7835299,15.1513823,Gressenberg Strassenhohl,E-Steiermark,minor_distribution,50,20000;400
4079971783,node,46.7986903,15.1134183,Gressenberg Thorwartl,E-Steiermark,minor_distribution,50,20000;400
4079971784,node,46.7732611,15.1635090,Gressenberg Wetl,E-Steiermark,minor_distribution,50,20000;400
4079973135,node,46.8296777,15.0918900,Rostock Berger,E-Steiermark,minor_distribution,50,20000;400
4079973136,node,46.8297388,15.0997478,Rostock Grosskeuschen,E-Steiermark,minor_distribution,50,20000;400
4079973137,node,46.8252841,15.1093952,Rostock KWK Smolana,,minor_distribution,50,20000;400
4079973138,node,46.8306704,15.1178390,Trahütten Schwagbauer,E-Steiermark,minor_distribution,50,20000;400
4079973139,node,46.8064231,15.0986266,Gressenberg Ofner,E-Steiermark,minor_distribution,50,20000;400
4107858501,node,46.8946669,15.2674496,Stainz Bauhof,E-Steiermark,minor_distribution,50,20000;400
4124148040,node,46.7317414,15.3901178,Priesergraben,E-Steiermark,minor_distribution,50,20000;400
4329406693,node,46.9086225,15.2211880,Sierling Rainbach,E-Steiermark,minor_distribution,50,20000;400
4329423351,node,46.9111027,15.2230458,Teufenbach Kühlhaus,E-Steiermark,minor_distribution,50,20000;400
4425304314,node,46.8420362,15.1778524,Mitterspiel Steinerlenz,E-Steiermark,minor_distribution,50,20000;400;230
4451879304,node,47.5300446,12.0577127,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000;400
5644414315,node,47.0099052,13.4360082,,KNG-Kärnten Netz GmbH,minor_distribution,,20000
5645886026,node,47.0657070,13.3527727,,Verbund Hydro Power GmbH,transmission,50,110000
5645904462,node,46.9828458,13.4548526,,KELAG,transmission,50,20000
5653873949,node,46.8954518,13.3432254,,Verbund Hydro Power GmbH,transmission,50,220000
5654710358,node,46.9922618,13.0469634,,KELAG,transmission,50,110000
5658636668,node,47.0294669,12.8581613,,KELAG,transmission,50,20000
5680260031,node,46.7214603,13.6454460,,Verbund Hydro Power GmbH,transmission,50,20000
5680429507,node,46.6692828,13.7251827,,Verbund Hydro Power GmbH,transmission,50,20000
5683331147,node,46.6325900,13.8287468,,Verbund Hydro Power GmbH,transmission,50,20000
5761932804,node,46.5600895,13.7584180,,KELAG,transmission,50,20000
5771775995,node,46.6292009,13.4611608,,VVT Vermögensverwaltung GmbH,transmission,50,20000
5777524686,node,47.0288791,12.8544652,,Großglockner Seilbahn GmbH,transmission,50,20000
5777524702,node,47.0372885,12.8734352,,KELAG,transmission,50,20000
5794346236,node,46.7155778,13.8284866,,KNG-Kärnten Netz GmbH,transmission,50,20000
5809936530,node,46.7595746,14.0228058,,KNG-Kärnten Netz GmbH,distribution,50,20000
5835014512,node,47.5188146,12.0978698,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000
5838109401,node,47.4854099,11.9768399,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000;400
5843918961,node,47.4813243,11.9748093,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000;400
5846527827,node,47.5460533,12.1023216,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000;400
5902307724,node,46.6273258,14.2887484,Karawankenblick Kinkstraße,Energie Klagenfurt GmbH,minor_distribution,50,20000
5902307725,node,46.6206759,14.2825987,Steinerne Brücke,Energie Klagenfurt GmbH,minor_distribution,50,20000
5921351815,node,46.6200935,14.2835676,Luegerstraße 2,Energie Klagenfurt GmbH,minor_distribution,50,20000
5921351816,node,46.6120383,14.3074523,Brodnig Sonnwendgasse,Energie Klagenfurt GmbH,minor_distribution,50,20000
6131153232,node,46.6198086,14.2699943,Paternionerbrücke,Energie Klagenfurt GmbH,minor_distribution,50,20000
6135599783,node,46.6176261,14.2692101,Real-Wohnbau Uni 64,Energie Klagenfurt GmbH,minor_distribution,50,20000
6391636711,node,47.0868062,15.5615297,Hönigtal/ Schultraße,Pichler Werke,minor_distribution,,20000
6412398858,node,46.6351399,14.2931432,Fortschritt-Zigguln,Energie Klagenfurt GmbH,minor_distribution,50,20000
6412398866,node,46.6157712,14.2674256,,Energie Klagenfurt GmbH,minor_distribution,50,20000
6427874596,node,46.6192062,13.8213935,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
6540466637,node,46.6125631,14.2730682,Kranzmeierstraße 61A,Energie Klagenfurt GmbH,minor_distribution,50,20000
6612128815,node,46.6278130,14.2961472,Sanatorium,Energie Klagenfurt GmbH,minor_distribution,50,20000
6634039225,node,47.4825796,12.1286858,,,minor_distribution,,25000;400
6638819243,node,47.4767928,11.9883122,,TINETZ-Tiroler Netze GmbH,minor_distribution,,25000;400
6640734497,node,47.4147757,11.8810203,,,minor_distribution,,25000
6685161556,node,47.5087314,12.0787247,,TINETZ-Tiroler Netze GmbH,minor_distribution,,25000
6685161566,node,47.5059389,12.0642811,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000
6689662456,node,47.4907174,12.0207126,,TINETZ-Tiroler Netze GmbH,minor_distribution,,25000
6694680626,node,47.4733958,11.9909696,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000;400
6694680628,node,47.4666673,11.9819370,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000;400
6713462895,node,47.5069666,12.0670632,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000
6715473872,node,47.5017216,12.0668594,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000
6715473874,node,47.5238715,12.0545903,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000;400
6727232070,node,47.5173909,12.0782796,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000;400
6727232073,node,47.4868709,12.1105519,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000;400
6727241985,node,47.4756375,12.1355769,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000;400
6728291065,node,47.4894279,11.9960122,,TINETZ-Tiroler Netze GmbH,minor_distribution,,25000;400
6736549509,node,47.5067216,12.0814050,,TINETZ-Tiroler Netze GmbH,minor_distribution,,25000
6764848328,node,47.4754784,11.9776303,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000;400
6764848332,node,47.4772333,11.9706438,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000;400
6764848336,node,47.4852949,11.9905163,,TINETZ-Tiroler Netze GmbH,minor_distribution,,25000;400
6764848337,node,47.5279856,12.0551395,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000;400
6799989284,node,46.6288031,14.2932471,Kreuzbergl,Energie Klagenfurt GmbH,minor_distribution,50,20000
6814341560,node,47.4685440,11.9909341,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000;400
6815642025,node,47.4668165,11.9835201,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000;400
6815642053,node,47.4582166,11.9614318,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000;400
6815642054,node,47.4928909,11.9661840,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000;400
6815642064,node,47.5027019,11.9763110,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000
6883050695,node,47.5090634,12.0495531,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000
7110482860,node,46.6174781,14.2729734,Lilienthalstr.,Energie Klagenfurt GmbH,minor_distribution,50,20000
7278230930,node,46.5891501,14.2703562,Viktring Schloss,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
7367056205,node,47.5024396,12.0383395,,,minor_distribution,,25000
7370251681,node,47.5089922,12.0388068,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000
7370251683,node,47.5124716,12.0384045,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000
7395933446,node,47.5258122,12.0438864,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000;400
7454586718,node,47.5201580,12.0553205,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000;400
7468505574,node,47.5081720,12.1116697,,,minor_distribution,,25000;400
7468505575,node,47.5103827,12.1183538,,TINETZ-Tiroler Netze GmbH,minor_distribution,,25000;400
7499306267,node,47.5032238,12.1018097,,,minor_distribution,,25000;400
7552272850,node,47.5347383,12.0826361,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000;400
7618638090,node,47.4990905,12.0756604,,,minor_distribution,,25000;400
7657224929,node,47.5567275,12.1156451,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000;400
7685894424,node,47.5434787,12.1408649,,,minor_distribution,,25000
7685894452,node,47.5392427,12.1430009,,TINETZ-Tiroler Netze GmbH,minor_distribution,,25000
7699924093,node,47.5929311,13.3149549,,Salzburg Netz,transmission,,30000
7704469925,node,47.5844929,13.3192250,,Salzburg Netz,transmission,50,30000
7714598914,node,46.6143034,14.2618648,Lakeside Park Süd,Energie Klagenfurt GmbH,minor_distribution,50,20000
7717477734,node,46.6094303,14.2915392,Kärntnerland Waidmannsdorferstr. 130,Energie Klagenfurt GmbH,minor_distribution,50,20000
7774485013,node,47.5016722,12.1096728,,,minor_distribution,,25000;400
7799508135,node,47.4491439,11.8746530,,TINETZ,minor_distribution,,25000;400
7803685886,node,47.4367855,11.8856480,,TINETZ,minor_distribution,,25000;400
7818300454,node,47.4422688,11.8847387,,TINETZ,minor_distribution,,25000;400
7825901989,node,47.0790231,15.5412334,Rastbuehel Äussere Ragnitz 135,Energie Steiermark Netze,minor_distribution,,20000
7829353752,node,47.4369837,11.8831820,,TINETZ,minor_distribution,,25000;400
7859359297,node,47.5099733,12.0441665,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000
7865898561,node,46.9031079,13.5353716,Gmünd Moostratten,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
7905934274,node,46.6295067,14.3044326,Magazingasse,Energie Klagenfurt GmbH,minor_distribution,50,20000
7905934279,node,46.6314890,14.3071562,,,minor_distribution,,20000
7905934280,node,46.6271232,14.3066615,,,minor_distribution,,20000
7910055619,node,46.6396941,14.2987307,Paracelsusgasse,Energie Klagenfurt GmbH,minor_distribution,50,20000
7924369997,node,47.0361544,15.4599113,Johann Koller-Weg,,minor_distribution,,20000
8001051120,node,47.5144929,12.0879791,,TINETZ-Tiroler Netze GmbH,minor_distribution,,25000
8118957127,node,47.0793721,15.5323925,Kainbach Greimelweg,,minor_distribution,,20000
8149930307,node,47.4680549,11.9861531,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000;400
8307592106,node,47.0396135,15.4525251,Ziehrerstraße 70,,minor_distribution,,20000
8423782002,node,47.0711059,15.5782332,Laßnitzhöhe Tesla,,minor_distribution,,20000
8530281353,node,47.0346171,15.4695280,Liebenau Herbert-Boeckl-Gasse 15,,minor_distribution,,20000
8565748686,node,47.0893974,15.4837384,Stifting Edelweisssiedlung II,Energie Steiermark,minor_distribution,,20000
8570104845,node,47.5139598,12.0806305,,,minor_distribution,,25000;400
8657132862,node,47.4966164,12.0899177,,,minor_distribution,,25000;400
8657134872,node,47.0219053,15.4041850,Gradnerstraße 180,Energie Steiermark,minor_distribution,,20000
8664718476,node,46.8070395,14.4520374,,KNG-Kärnten Netz GmbH,distribution,50,20000
8665059729,node,46.8609357,14.4565313,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
8771944581,node,47.1095741,15.4636652,Platte,Energie Steiermark,minor_distribution,,20000
8857741155,node,47.5040384,12.0860536,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000;400
8857741158,node,47.4849306,12.1132965,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000;400
8857741159,node,47.4756015,12.1242318,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000;400
8895724366,node,47.5524854,12.1489993,,,minor_distribution,,25000
8895724411,node,47.5162465,12.0943299,,TINETZ-Tiroler Netze GmbH,minor_distribution,,25000
8923660176,node,47.0856319,15.4968092,Ries Kriegerdenkmal II,Energie Steiermark,minor_distribution,,20000
9026997392,node,47.5513912,12.1019122,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000;400
9026997393,node,47.5546171,12.1073544,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000;400
9036525066,node,47.5492206,12.1002251,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000;400
9036525068,node,47.5537083,12.1597523,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000;400
9036525077,node,47.5269315,12.1067197,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000;400
9036525078,node,47.5244337,12.0967956,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000;400
9044149313,node,46.6033377,13.8586673,Villach Neukauf Promenade Süd,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
9044149314,node,46.6055296,13.8608039,Villach Neukauf Promenade Nord,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
9057129258,node,47.0932830,13.6051179,,,minor_distribution,50,30000;400
9079900436,node,47.0802762,13.6885573,St. Margarethen Silverjet 1,Salzburg AG,minor_distribution,50,20000
9349017358,node,47.1032694,15.4881579,Unterwerk Tannhof,Energie Graz,traction,50;0,20000;600
9373443188,node,47.0697957,15.4059948,Unterwerk FH Joanneum,,traction,50;0,20000;600
9373443189,node,47.0708686,15.4270468,Unterwerk Roseggerhaus,,traction,50;0,20000;600
9373443190,node,47.0674118,15.4416929,Unterwerk Jakominiplatz,,traction,50;0,20000;600
9373443191,node,47.0683549,15.4453849,Unterwerk Kaiser-Josef-Platz,,traction,50;0,20000;600
9373443192,node,47.0722370,15.4504798,Unterwerk Lichtenfelsgasse,Energie Graz,traction,50;0,20000;600
9373443193,node,47.0822363,15.4681698,Unterwerk LKH Med Uni,,traction,50;0,20000;600
9386217891,node,47.0459382,15.4563213,Liebenauer Hauptstrasse 20,Energie Steiermark,minor_distribution,,20000
9392536900,node,47.0447104,15.4568772,Liebenauer Hauptstrasse 28,Energie Steiermark,minor_distribution,,20000
9423437323,node,47.1043130,15.5813368,,Energie Steiermark,minor_distribution,,20000
9447209305,node,47.4041256,11.8000453,,TINETZ,industrial,,25000;400
9458528634,node,47.0346715,15.4753553,,Energie Steiermark,minor_distribution,,20000
9462141440,node,47.3391359,11.8477826,,,minor_distribution,,25000;400
9462144385,node,47.3391464,11.8427012,,,minor_distribution,,25000;400
9462148817,node,47.3393087,11.8489981,,,minor_distribution,,25000;400
9520001931,node,47.0629951,15.4113854,Reininghaus Gewerbepark Süd,Energie Steiermark,minor_distribution,,20000
9602039261,node,47.4043589,11.8163156,,TINETZ,minor_distribution,,25000;400
9625085110,node,47.0976833,15.4870153,Roseggerweg II,Energie Steiermark,minor_distribution,,20000
9635679846,node,47.0269986,15.4311748,Hafnerstraße 20 II,Energie Steiermark,minor_distribution,,20000
9635679847,node,47.0245926,15.4234258,Schaltstelle Puntigam,Energie Steiermark,minor_distribution,,20000
9676831878,node,47.4364737,11.8797813,,TINETZ,industrial,,25000;400
9676831879,node,47.4371617,11.8820481,,TINETZ,minor_distribution,,25000;400
9676831884,node,47.4407568,11.8789706,,TINETZ,minor_distribution,,25000;400
9686703203,node,47.3926151,11.8452258,,,minor_distribution,,25000;400
9688827991,node,47.3972673,11.8227415,,TINETZ,minor_distribution,,25000;400
9688827992,node,47.3903001,11.7573402,,TINETZ,minor_distribution,,25000;400
19881598,way,48.0337927,16.7674808,Umspannwerk Bruck an der Leitha,Netz NÖ,distribution,50,110000
23899163,way,47.5222807,12.0761303,Umspannwerk Kirchbichl,,transmission,,220000;110000
24253250,way,48.3583123,16.3782533,Umspannwerk Bisamberg,Austrian Power Grid AG,transmission,,380000;220000;110000
24768685,way,47.2728400,11.4713662,Umspannwerk Thaur,TIWAG-Netz AG,transmission,50,220000;110000
24830381,way,48.3247401,14.3008850,Umspannwerk Linz-Nord,Linz Netz,transmission,50,110000
25539194,way,48.1392761,16.4329941,Umformerwerk Kledering,ÖBB-Infrastruktur AG,traction,50;16.7,110000
25539735,way,48.0275115,16.4626199,Umspannwerk Moosbrunn,,distribution,50,110000
25541069,way,48.0817977,16.3082045,Umspannwerk Wr. Neudorf,,distribution,50,110000
26209260,way,48.2007408,16.2368717,Umspannwerk Wien West,Wiener Netze,transmission,50,110000
26281610,way,48.3232536,16.3239067,Schaltanlage Kritzendorf,Wiener Netze,,,110000
26421853,way,48.2062760,16.3779947,Umspannwerk Zedlitzhalle,Wien Energie,distribution,50,110000
26524546,way,47.2799045,9.6155049,Umspannwerk Brederis,Vorarlberger Energienetze GmbH,transmission,,110000
26644088,way,48.2576399,16.3900092,Umspannwerk Wien Nord,,transmission,,380000;110000
26703085,way,47.4936113,10.7487458,,,transmission,50,110000
27673934,way,48.2051052,16.3111490,Umspannwerk Kendlerstraße,Austrian Grid Power AG,transmission,50,380000
27763479,way,48.1245976,14.4738968,Umspannwerk Ernsthofen,Austrian Power Grid AG,transmission,,380000;220000;110000
27795895,way,48.1238348,16.4195774,Umspannwerk Wien Südost,Austrian Power Grid AG,transmission,,380000;220000;110000
27797285,way,48.2250575,15.6892335,Umspannwerk Pottenbrunn,Netz NÖ,transmission,,380000;110000
28100536,way,48.2339279,14.4056542,Unterwerk Asten,ÖBB-Infrastruktur AG,traction,16.7,110000
28447213,way,48.1513192,16.4270047,Unterwerk Simmering,ÖBB-Infrastruktur AG,traction,16.7,110000
28449168,way,48.0261627,16.5832379,Unterwerk Götzendorf,ÖBB-Infrastruktur AG,traction,16.7,110000
28504203,way,48.3608612,16.5045628,Umspannwerk Eibesbrunn,Netz NÖ,distribution,50,110000
28596524,way,47.1625541,11.8507323,Schaltanlage Mayrhofen,,transmission,50,220000
28766884,way,48.1561119,16.4757902,Umspannwerk Kaiserebersdorf,Wiener Netze,distribution,50,110000
28968803,way,48.0650615,16.6150515,Umspannwerk Enzersdorf,Netz NÖ,transmission,,110000
